Database ID,Sale Date,Add Date,Case Number,Formatted Case Number,Status,Final Judgment,Opening Bid,Assessed Value,Primary Plaintiff,Certificate Holder Name,Plaintiff Max Bid,Address,City,Zip,Parcel ID,Folio
FAUCTION02320200807302020021089CA01,04/19/2021,03/09/2021,2020-021089-CA-01,2020021089CA01,Accepting Proxy,440431.82,0,619283,AXOS BANK,AXOS BANK,HIDDEN,875 80 ST,MIAMI BEACH,33141,02-3202-008-0730,0232020080730
FAUCTION30592300307202017019041CA01,04/26/2021,03/09/2021,2017-019041-CA-01,2017019041CA01,Accepting Proxy,360395.35,0,275518,WELLS FARGO BANK,WELLS FARGO BANK,HIDDEN,14537 SW 127 CT,MIAMI,33186,30-5923-003-0720,3059230030720
FAUCTION30200301204402020022645CA01,04/26/2021,03/09/2021,2020-022645-CA-01,2020022645CA01,Accepting Proxy,156717.46,0,159540,THE BANK OF NEW YORK MELLON,THE BANK OF NEW YORK MELLON,HIDDEN,19040 NW 77 CT,MIAMI,33015,30-2003-012-0440,3020030120440
FAUCTION02321402610102013033246CA01,04/26/2021,03/11/2021,2013-033246-CA-01,2013033246CA01,Accepting Proxy,843714.01,0,371700,Nationstar Mortgage LLC,Nationstar Mortgage LLC,HIDDEN,5900 COLLINS AVE 707,MIAMI BEACH,33140,02-3214-026-1010,0232140261010
FAUCTION06221901526102020008204CA01,04/26/2021,03/12/2021,2020-008204-CA-01,2020008204CA01,Accepting Proxy,,0,0,PS FUNDING INC,PS FUNDING INC,HIDDEN,,,,06-2219-015-2610,0622190152610
FAUCTION35302900202612013010414CA01,04/26/2021,03/11/2021,2013-010414-CA-01,2013010414CA01,Accepting Proxy,242266.83,0,374262,"U S Bank (na),","U S Bank (na),",HIDDEN,9921 NW 27 ST,DORAL,33172,35-3029-002-0261,3530290020261
FAUCTION30211300215402019017345CA01,04/26/2021,03/11/2021,2019-017345-CA-01,2019017345CA01,Accepting Proxy,,0,0,"WELLS FARGO BANK, N.A.","WELLS FARGO BANK, N.A.",HIDDEN,,,,30-2113-002-1540,3021130021540
FAUCTION04203600801902018021745CA01,04/26/2021,03/12/2021,2018-021745-CA-01,2018021745CA01,Accepting Proxy,456266.58,0,0,"WILMINGTON SAVINGS FUND SOCIETY, FSB","WILMINGTON SAVINGS FUND SOCIETY, FSB",HIDDEN,,,,04-2036-008-0190,0420360080190
FAUCTION30593600406902019011742CA01,04/26/2021,03/12/2021,2019-011742-CA-01,2019011742CA01,Accepting Proxy,468380.86,0,0,HSBC Bank USA,HSBC Bank USA,HIDDEN,,,,30-5936-004-0690,3059360040690
FAUCTION02322201112602020001865CA01,05/03/2021,03/12/2021,2020-001865-CA-01,2020001865CA01,Accepting Proxy,1109962.18,0,0,WILMINGTON SAVINGS FUND SOCIETY FSB,WILMINGTON SAVINGS FUND SOCIETY FSB,HIDDEN,,,,02-3222-011-1260,0232220111260
FAUCTION30601900843902019018827CA01,05/03/2021,03/11/2021,2019-018827-CA-01,2019018827CA01,Accepting Proxy,,0,0,"Spicewood Owners Association, Inc.","Spicewood Owners Association, Inc.",HIDDEN,,,,30-6019-008-4390,3060190084390
FAUCTION27203303218302018009442CA01,05/03/2021,03/12/2021,2018-009442-CA-01,2018009442CA01,Accepting Proxy,,0,0,Wells Fargo Bank NA,Wells Fargo Bank NA,HIDDEN,,,,27-2033-032-1830,2720330321830
FAUCTION30501900202802020005925CA01,05/10/2021,03/12/2021,2020-005925-CA-01,2020005925CA01,Accepting Proxy,175793.41,0,0,WELLS FARGO BANK NA (TR),WELLS FARGO BANK NA (TR),HIDDEN,,,,30-5019-002-0280,3050190020280
FAUCTION30590302200902019030645CA01,05/10/2021,03/11/2021,2019-030645-CA-01,2019030645CA01,Accepting Proxy,,0,0,"Place Royale Homeowners Association, Inc.","Place Royale Homeowners Association, Inc.",HIDDEN,,,,30-5903-022-0090,3059030220090
FAUCTION01412201104302019009715CA01,05/10/2021,03/11/2021,2019-009715-CA-01,2019009715CA01,Accepting Proxy,,0,0,Deutsche Bank Trust Company Americas,Deutsche Bank Trust Company Americas,HIDDEN,,,,01-4122-011-0430,0141220110430
FAUCTION30692400213502019025931CC05,05/10/2021,03/11/2021,2019-025931-CC-05,2019025931CC05,Accepting Proxy,,0,0,"Lennar Homes, LLC","Lennar Homes, LLC",HIDDEN,,,,30-6924-002-1350,3069240021350
FAUCTION30502902105802016010013CA01,05/10/2021,03/10/2021,2016-010013-CA-01,2016010013CA01,Accepting Proxy,256439.27,0,110164,Federal National Mortgage Association,Federal National Mortgage Association,HIDDEN,15720 SW 102 PL,MIAMI,33157,30-5029-021-0580,3050290210580
FAUCTION33503500403902012022342CA01,06/07/2021,03/10/2021,2012-022342-CA-01,2012022342CA01,Accepting Proxy,1002922.04,0,520955,"Citimortgage Inc,","Citimortgage Inc,",HIDDEN,7600 SW 171 ST,PALMETTO BAY,33157,33-5035-004-0390,3350350040390
FAUCTION30503000607102019016441CA01,06/07/2021,03/11/2021,2019-016441-CA-01,2019016441CA01,Accepting Proxy,422053.87,0,128231,DEUTSCHE BANK NATIONAL TRUST COMPANY,DEUTSCHE BANK NATIONAL TRUST COMPANY,HIDDEN,10772 SW 165 TER,MIAMI,33157,30-5030-006-0710,3050300060710
FAUCTION01411401541502019010132CA01,06/07/2021,03/09/2021,2019-010132-CA-01,2019010132CA01,Accepting Proxy,416309.68,0,467383,"U.S. BANK NA, SUCCESSOR TRUSTEE TO BANK OF AMERICA","U.S. BANK NA, SUCCESSOR TRUSTEE TO BANK OF AMERICA",HIDDEN,3 GROVE ISLE DR C805,MIAMI,33133,01-4114-015-4150,0141140154150
FAUCTION30210600335702019003034CA01,06/07/2021,03/09/2021,2019-003034-CA-01,2019003034CA01,Accepting Proxy,321630.69,0,189935,"HSBC BANK USA, NATIONAL ASSOCIATION","HSBC BANK USA, NATIONAL ASSOCIATION",HIDDEN,5010 NW 191 ST,MIAMI,33055,30-2106-003-3570,3021060033570
FAUCTION10791501202702017029848CA01,06/08/2021,03/11/2021,2017-029848-CA-01,2017029848CA01,Accepting Proxy,7354.64,0,223478,Vineyards Master Association Inc (The),Vineyards Master Association Inc (The),HIDDEN,188 SE 36 AVE,HOMESTEAD,33033,10-7915-012-0270,1079150120270
FAUCTION30491504200502019010373CA01,06/08/2021,03/12/2021,2019-010373-CA-01,2019010373CA01,Accepting Proxy,609039.73,0,0,Deutsche Bank National Trust Company ,Deutsche Bank National Trust Company ,HIDDEN,,,,30-4915-042-0050,3049150420050
