Database ID,Sale Date,Add Date,Case Number,Formatted Case Number,Status,Final Judgment,Opening Bid,Assessed Value,Primary Plaintiff,Certificate Holder Name,Plaintiff Max Bid,Address,City,Zip,Parcel ID,Folio
FAUCTION30310400501902020024306CA01,05/04/2021,04/06/2021,2020-024306-CA-01,2020024306CA01,Accepting Proxy,266764.6,0,202784,TOORAK CAPITAL PARTNERS LLC,TOORAK CAPITAL PARTNERS LLC,HIDDEN,3455 NW 102 ST,MIAMI,33147,30-3104-005-0190,3031040050190
FAUCTION06222806130802018036858CA01,05/05/2021,04/05/2021,2018-036858-CA-01,2018036858CA01,Accepting Proxy,37851.74,0,79317,"Bayview Palms Condominium Association, Inc.","Bayview Palms Condominium Association, Inc.",HIDDEN,1805 SANS SOUCI BLVD 528,NORTH MIAMI,33181,06-2228-061-3080,0622280613080
FAUCTION04312001200502020015603CA01,05/05/2021,04/06/2021,2020-015603-CA-01,2020015603CA01,Accepting Proxy,291366.94,0,0,TOORAK CAPITAL PARTNERS LLC,TOORAK CAPITAL PARTNERS LLC,HIDDEN,,,,04-3120-012-0050,0431200120050
FAUCTION30492400113902020017954CA01,05/05/2021,04/06/2021,2020-017954-CA-01,2020017954CA01,Accepting Proxy,1054911.36,0,931203,PS Funding Inc,PS Funding Inc,HIDDEN,12251 SW 46 ST,MIAMI,33175,30-4924-001-1390,3049240011390
FAUCTION27203303000602018018663CA01,05/05/2021,04/06/2021,2018-018663-CA-01,2018018663CA01,Canceled,210757.23,0,258744,DEUTSCHE BANK NATIONAL TRUST COMPANY,DEUTSCHE BANK NATIONAL TRUST COMPANY,HIDDEN,11685 NW 89 PL,HIALEAH GARDENS,33018,27-2033-030-0060,2720330300060
FAUCTION30592100801202014012284CA01,05/05/2021,04/06/2021,2014-012284-CA-01,2014012284CA01,Accepting Proxy,551034.86,0,390756,"U S Bank Trust Na,","U S Bank Trust Na,",HIDDEN,15301 SW 144 ST,MIAMI,33196,30-5921-008-0120,3059210080120
FAUCTION02321106428702020002527CA01,05/05/2021,04/08/2021,2020-002527-CA-01,2020002527CA01,Accepting Proxy,53190.67,0,85572,"Casablanca Condominium Association, Inc.","Casablanca Condominium Association, Inc.",HIDDEN,6345 COLLINS AVE PH-41,MIAMI BEACH,33141,02-3211-064-2870,0232110642870
FAUCTION32202100304902015015587CA01,05/10/2021,04/06/2021,2015-015587-CA-01,2015015587CA01,Accepting Proxy,745332.9,0,379857,Deutsche Bank National Trust Company,Deutsche Bank National Trust Company,HIDDEN,8854 NW 153 TER,MIAMI LAKES,33018,32-2021-003-0490,3220210030490
FAUCTION17223100502912020027771CA01,05/10/2021,04/07/2021,2020-027771-CA-01,2020027771CA01,Accepting Proxy,693070.47,0,195872,AJAX Mortgage Loan Trust 2018-F,AJAX Mortgage Loan Trust 2018-F,HIDDEN,728 NE 117 ST,BISCAYNE PARK,33161,17-2231-005-0291,1722310050291
FAUCTION04310601303202019014964CA01,05/10/2021,04/07/2021,2019-014964-CA-01,2019014964CA01,Accepting Proxy,205851.72,0,160964,HSBC BANK USA  NATIONAL ASSOCIATION (TR),HSBC BANK USA  NATIONAL ASSOCIATION (TR),HIDDEN,59 W 39 PL,HIALEAH,33012,04-3106-013-0320,0431060130320
FAUCTION34211100403902018019235CA01,05/10/2021,04/06/2021,2018-019235-CA-01,2018019235CA01,Accepting Proxy,211244.11,0,232439,NATIONSTAR MORTGAGE LLC,NATIONSTAR MORTGAGE LLC,HIDDEN,935 NW 179 ST,MIAMI GARDENS,33169,34-2111-004-0390,3421110040390
FAUCTION01311401704302020005055CA01,05/11/2021,04/09/2021,2020-005055-CA-01,2020005055CA01,Accepting Proxy,545050,0,0,City of Miami,City of Miami,HIDDEN,,,,01-3114-017-0430,0131140170430
FAUCTION28220308508502019012637CA01,05/11/2021,04/07/2021,2019-012637-CA-01,2019012637CA01,Accepting Proxy,372181.87,0,354800,US BANK NATIONAL ASSOCIATION (TR),US BANK NATIONAL ASSOCIATION (TR),HIDDEN,2950 NE 188 ST 119,AVENTURA,33180,28-2203-085-0850,2822030850850
FAUCTION02320208101102019028114CA01,05/12/2021,04/09/2021,2019-028114-CA-01,2019028114CA01,Accepting Proxy,118757.96,0,0,DITECH FINANCIAL LLC,DITECH FINANCIAL LLC,HIDDEN,,,,02-3202-081-0110,0232020810110
FAUCTION02321002707102019015507CA01,05/12/2021,04/09/2021,2019-015507-CA-01,2019015507CA01,Accepting Proxy,83740.6,0,0,"U.S. BANK, NATIONAL ASSOCIATION AS LEGAL TITLE TRU","U.S. BANK, NATIONAL ASSOCIATION AS LEGAL TITLE TRU",HIDDEN,,,,02-3210-027-0710,0232100270710
FAUCTION02420333424502021000873CA01,05/12/2021,04/09/2021,2021-000873-CA-01,2021000873CA01,Accepting Proxy,116732.58,0,0,"1100 West Investments, LLC","1100 West Investments, LLC",HIDDEN,,,,02-4203-334-2450,0242033342450
FAUCTION07220700703402019016727CA01,05/17/2021,04/08/2021,2019-016727-CA-01,2019016727CA01,Accepting Proxy,,0,0,NATIONSTAR MORTGAGE LLC D,NATIONSTAR MORTGAGE LLC D,HIDDEN,,,,07-2207-007-0340,0722070070340
FAUCTION30501607001202019020860CA01,05/17/2021,04/06/2021,2019-020860-CA-01,2019020860CA01,Accepting Proxy,2141344.53,0,1172339,"Estates By The Falls, LLC","Estates By The Falls, LLC",HIDDEN,9484 SW 123 TER,MIAMI,33176,30-5016-070-0120,3050160700120
FAUCTION01312400137602018006184CA01,05/17/2021,04/07/2021,2018-006184-CA-01,2018006184CA01,Accepting Proxy,160987.16,0,176535,U S BANK TRUST NATIONAL ASSOCIATION ,U S BANK TRUST NATIONAL ASSOCIATION ,HIDDEN,901 NW 46 ST,MIAMI,33127,01-3124-001-3760,0131240013760
FAUCTION30401501800702019035897CA01,05/17/2021,04/06/2021,2019-035897-CA-01,2019035897CA01,Accepting Proxy,732877.28,0,340157,Wilmington Savings Fund Society,Wilmington Savings Fund Society,HIDDEN,7750 SW 28 ST,MIAMI,33155,30-4015-018-0070,3040150180070
FAUCTION30310302006602021001471CA01,05/17/2021,04/06/2021,2021-001471-CA-01,2021001471CA01,Accepting Proxy,221266.47,0,85362,"APPROVED FINANCIAL CORPORATION, a Florida corporat","APPROVED FINANCIAL CORPORATION, a Florida corporat",HIDDEN,2051 NW 93 ST,MIAMI,33147,30-3103-020-0660,3031030200660
FAUCTION01313401604302020024506CA01,05/17/2021,04/06/2021,2020-024506-CA-01,2020024506CA01,Accepting Proxy,486693.14,0,218774,"WELLS FARGO BANK, N.A., AS TRUSTEE, ON BEHALF OF T","WELLS FARGO BANK, N.A., AS TRUSTEE, ON BEHALF OF T",HIDDEN,1780 NW 16 TER,MIAMI,33125,01-3134-016-0430,0131340160430
FAUCTION04300103916402014025309CA01,05/17/2021,04/05/2021,2014-025309-CA-01,2014025309CA01,Accepting Proxy,283819.8,0,315274,Specialized Loan Servicing LLC,Specialized Loan Servicing LLC,HIDDEN,3960 W 10 DR,HIALEAH,33012,04-3001-039-1640,0430010391640
FAUCTION01313501603902020025811CA01,05/17/2021,04/05/2021,2020-025811-CA-01,2020025811CA01,Accepting Proxy,481036.05,0,571699,MADISON ALAMOSA HECM LLC,MADISON ALAMOSA HECM LLC,HIDDEN,1646 NW 8 ST,MIAMI,33125,01-3135-016-0390,0131350160390
FAUCTION01411000902512020017029CA01,05/17/2021,04/05/2021,2020-017029-CA-01,2020017029CA01,Accepting Proxy,3006521.42,0,0,"KATALOX INVESTMENTS, LLC","KATALOX INVESTMENTS, LLC",HIDDEN,,,,01-4110-009-0251,0141100090251
FAUCTION01412101204422020017029CA01,05/17/2021,04/05/2021,2020-017029-CA-01,2020017029CA01,Accepting Proxy,3006521.42,0,0,"KATALOX INVESTMENTS, LLC","KATALOX INVESTMENTS, LLC",HIDDEN,,,,01-4121-012-0442,0141210120442
FAUCTION01320800802702020017029CA01,05/17/2021,04/05/2021,2020-017029-CA-01,2020017029CA01,Accepting Proxy,3006521.42,0,0,"KATALOX INVESTMENTS, LLC","KATALOX INVESTMENTS, LLC",HIDDEN,,,,01-3208-008-0270,0132080080270
FAUCTION01320800802802020017029CA01,05/17/2021,04/05/2021,2020-017029-CA-01,2020017029CA01,Accepting Proxy,3006521.42,0,0,"KATALOX INVESTMENTS, LLC","KATALOX INVESTMENTS, LLC",HIDDEN,,,,01-3208-008-0280,0132080080280
FAUCTION01320800806902020017029CA01,05/17/2021,04/05/2021,2020-017029-CA-01,2020017029CA01,Accepting Proxy,3006521.42,0,0,"KATALOX INVESTMENTS, LLC","KATALOX INVESTMENTS, LLC",HIDDEN,,,,01-3208-008-0690,0132080080690
FAUCTION01410303704502020017029CA01,05/17/2021,04/05/2021,2020-017029-CA-01,2020017029CA01,Accepting Proxy,3006521.42,0,0,"KATALOX INVESTMENTS, LLC","KATALOX INVESTMENTS, LLC",HIDDEN,,,,01-4103-037-0450,0141030370450
FAUCTION01323106203902019018552CA01,05/19/2021,04/07/2021,2019-018552-CA-01,2019018552CA01,Accepting Proxy,1029277.4,0,661642,"BANK OF NEW YORK MELLON TRUST COMPANY, NA, SUC","BANK OF NEW YORK MELLON TRUST COMPANY, NA, SUC",HIDDEN,1040 BISCAYNE BLVD 2603,MIAMI,33132,01-3231-062-0390,0132310620390
FAUCTION30790901201002018017579CA01,05/24/2021,04/07/2021,2018-017579-CA-01,2018017579CA01,Accepting Proxy,156938.51,0,185162,CITIGROUP MORTGAGE LOAN TRUST INC ,CITIGROUP MORTGAGE LOAN TRUST INC ,HIDDEN,15145 SW 297 TER,MIAMI,33033,30-7909-012-0100,3079090120100
FAUCTION04213102603102016004077CA01,05/24/2021,04/07/2021,2016-004077-CA-01,2016004077CA01,Accepting Proxy,167048.68,0,160404,Wells Fargo Bank NA,Wells Fargo Bank NA,HIDDEN,191 E 60 ST,HIALEAH,33013,04-2131-026-0310,0421310260310
FAUCTION04202508610102018006532CA01,05/24/2021,04/06/2021,2018-006532-CA-01,2018006532CA01,Canceled,166770.66,0,0,Deutsche Bank National Trust Company ,Deutsche Bank National Trust Company ,HIDDEN,,,,04-2025-086-1010,0420250861010
FAUCTION06222806109102021001342CA01,05/24/2021,04/08/2021,2021-001342-CA-01,2021001342CA01,Accepting Proxy,14442.53,0,102700,"Bayview Palms Condominium Association, Inc.","Bayview Palms Condominium Association, Inc.",HIDDEN,1800 SANS SOUCI BLVD 422,NORTH MIAMI,33181,06-2228-061-0910,0622280610910
FAUCTION30200200414202017021969CA01,05/24/2021,04/06/2021,2017-021969-CA-01,2017021969CA01,Accepting Proxy,536831.04,0,372306,"LENDINGHOME MARKETPLACE, LLC","LENDINGHOME MARKETPLACE, LLC",HIDDEN,19801 W OAKMONT DR,MIAMI,33015,30-2002-004-1420,3020020041420
FAUCTION01412100713722020006056CA01,05/24/2021,04/06/2021,2020-006056-CA-01,2020006056CA01,Accepting Proxy,928423.36,0,214104,"A&S CAPITAL, LLC","A&S CAPITAL, LLC",HIDDEN,3251 ELIZABETH ST,MIAMI,33133,01-4121-007-1372,0141210071372
FAUCTION10792102519002020001702CA01,05/26/2021,04/07/2021,2020-001702-CA-01,2020001702CA01,Accepting Proxy,13369.4,0,128824,Keys Gate Community Association Inc.,Keys Gate Community Association Inc.,HIDDEN,1971 SE 23 RD,HOMESTEAD,33035,10-7921-025-1900,1079210251900
FAUCTION30310301104822019029684CA01,06/01/2021,04/09/2021,2019-029684-CA-01,2019029684CA01,Accepting Proxy,165643.01,0,0,Katline Realty Corp,Katline Realty Corp,HIDDEN,,,,30-3103-011-0482,3031030110482
FAUCTION30790502101002014025479CA01,06/01/2021,04/06/2021,2014-025479-CA-01,2014025479CA01,Accepting Proxy,859979.91,0,268580,"Us Bank Na,","Us Bank Na,",HIDDEN,16021 SW 288 ST,MIAMI,33033,30-7905-021-0100,3079050210100
FAUCTION30493310504002019021141CA01,06/07/2021,04/05/2021,2019-021141-CA-01,2019021141CA01,Accepting Proxy,132678.13,0,72579,"TOWD POINT MORTGAGE TRUST ASSET-BACKED SECURITIES,","TOWD POINT MORTGAGE TRUST ASSET-BACKED SECURITIES,",HIDDEN,15460 SW 74 CIRCLE CT 1005,MIAMI,33193,30-4933-105-0400,3049331050400
FAUCTION05312003006902018002793CA01,06/07/2021,04/06/2021,2018-002793-CA-01,2018002793CA01,Accepting Proxy,473332.2,0,442049,DEUTSCHE BANK NATL TRUST CO,DEUTSCHE BANK NATL TRUST CO,HIDDEN,311 EAST DR,MIAMI SPRINGS,33166,05-3120-030-0690,0531200300690
FAUCTION30502000005502018026727CA01,06/07/2021,04/08/2021,2018-026727-CA-01,2018026727CA01,Accepting Proxy,581141.86,0,552170,Greenleaf II REO 1 LLC,Greenleaf II REO 1 LLC,HIDDEN,9775 SW 140 ST,MIAMI,33176,30-5020-000-0550,3050200000550
FAUCTION30591101207402020018089CA01,06/14/2021,04/05/2021,2020-018089-CA-01,2020018089CA01,Accepting Proxy,59657.34,0,0,"Lindgren Lakes Homeowners Association, Inc.","Lindgren Lakes Homeowners Association, Inc.",HIDDEN,12970-13000 SW 116 ST ,MIAMI,33186,30-5911-012-0740,3059110120740
FAUCTION30591101207502020018089CA01,06/14/2021,04/05/2021,2020-018089-CA-01,2020018089CA01,Accepting Proxy,59657.34,0,0,"Lindgren Lakes Homeowners Association, Inc.","Lindgren Lakes Homeowners Association, Inc.",HIDDEN,12970-13000 SW 116 ST ,MIAMI,33186,30-5911-012-0750,3059110120750
FAUCTION27203303218302018009442CA01,06/21/2021,04/08/2021,2018-009442-CA-01,2018009442CA01,Accepting Proxy,269486.43,0,108699,Wells Fargo Bank NA,Wells Fargo Bank NA,HIDDEN,9348 NW 120 TER 184,HIALEAH GARDENS,33018,27-2033-032-1830,2720330321830
FAUCTION34210300402102015013279CA01,06/29/2021,04/06/2021,2015-013279-CA-01,2015013279CA01,Accepting Proxy,242892.29,0,191237,U S Bank Natl Assn,U S Bank Natl Assn,HIDDEN,1830 NW 187 TER,MIAMI GARDENS,33056,34-2103-004-0210,3421030040210
FAUCTION24520503804902014008208CA01,06/30/2021,04/06/2021,2014-008208-CA-01,2014008208CA01,Accepting Proxy,202989.37,0,196487,"Wells Fargo Bank Na,","Wells Fargo Bank Na,",HIDDEN,201 GALEN DR 105W,KEY BISCAYNE,33149,24-5205-038-0490,2452050380490
FAUCTION30212400511702015019673CA01,07/06/2021,04/08/2021,2015-019673-CA-01,2015019673CA01,Accepting Proxy,270925.09,0,170540,US BANK NATIONAL ASSOCIATION AS TRUSTEE FOR STRUCTURED ASSET SECURITIES CORPORATION MORTGAGE PASS THROUGH CERTIFICATES SERIES 2007 BC4,US BANK NATIONAL ASSOCIATION AS TRUSTEE FOR STRUCTURED ASSET SECURITIES CORPORATION MORTGAGE PASS THROUGH CERTIFICATES SERIES 2007 BC4,HIDDEN,240 NW 148 ST,MIAMI,33168,30-2124-005-1170,3021240051170
FAUCTION27203303000602018018663CA01,07/06/2021,04/07/2021,2018-018663-CA-01,2018018663CA01,Accepting Proxy,210757.23,0,258744,DEUTSCHE BANK NATIONAL TRUST COMPANY,DEUTSCHE BANK NATIONAL TRUST COMPANY,HIDDEN,11685 NW 89 PL,HIALEAH GARDENS,33018,27-2033-030-0060,2720330300060
FAUCTION11213601610402020019682CA01,07/06/2021,04/07/2021,2020-019682-CA-01,2020019682CA01,Accepting Proxy,356776.19,0,262332,Lotus Funding LLC,Lotus Funding LLC,HIDDEN,210 NW 105 ST,MIAMI SHORES,33150,11-2136-016-1040,1121360161040
FAUCTION01313103256102017010226CA01,07/06/2021,04/07/2021,2017-010226-CA-01,2017010226CA01,Accepting Proxy,636095.64,0,153300,"Trifera, LLC","Trifera, LLC",HIDDEN,5077 NW 7 ST 815,MIAMI,33126,01-3131-032-5610,0131310325610
FAUCTION30212302601302016003713CA01,07/06/2021,04/07/2021,2016-003713-CA-01,2016003713CA01,Accepting Proxy,259802.12,0,454182,DEUTSCHE BANK NATIONAL TRUST COMPANY,DEUTSCHE BANK NATIONAL TRUST COMPANY,HIDDEN,14135 NW 17 AVE,MIAMI,33167,30-2123-026-0130,3021230260130
FAUCTION30493308410302020010385CA01,07/06/2021,04/08/2021,2020-010385-CA-01,2020010385CA01,Accepting Proxy,15213.1,0,55854,"Images of Kendall Condominium Association, Inc.","Images of Kendall Condominium Association, Inc.",HIDDEN,7871 SW 152 AVE 1307,MIAMI,33193,30-4933-084-1030,3049330841030
FAUCTION34113400403402018012405CA01,07/06/2021,04/07/2021,2018-012405-CA-01,2018012405CA01,Accepting Proxy,272710.55,0,184596,REVERSE MORTGAGE SOLUTIONS INC,REVERSE MORTGAGE SOLUTIONS INC,HIDDEN,2601 NW 206 ST,MIAMI GARDENS,33056,34-1134-004-0340,3411340040340
FAUCTION01410600101102018014471CA01,07/06/2021,04/07/2021,2018-014471-CA-01,2018014471CA01,Accepting Proxy,565087.31,0,299490,BANK OF NEW YORK MELLON (THE),BANK OF NEW YORK MELLON (THE),HIDDEN,4801 NW 5 ST,MIAMI,33126,01-4106-001-0110,0141060010110
FAUCTION30790801702302019008051CA01,07/06/2021,04/07/2021,2019-008051-CA-01,2019008051CA01,Accepting Proxy,235638.46,0,95133,DEUTSCHE BANK NATIONAL TRUST COMPANY,DEUTSCHE BANK NATIONAL TRUST COMPANY,HIDDEN,15710 SW 297 ST,MIAMI,33033,30-7908-017-0230,3079080170230
FAUCTION30401501712902011011656CA01,07/07/2021,04/08/2021,2011-011656-CA-01,2011011656CA01,Accepting Proxy,661733.12,0,216661,"Federal Natl Mort Assn,","Federal Natl Mort Assn,",HIDDEN,8431 SW 27 LN,MIAMI,33155,30-4015-017-1290,3040150171290
FAUCTION30200101619702020017298CA01,07/12/2021,04/07/2021,2020-017298-CA-01,2020017298CA01,Accepting Proxy,127438.96,0,84037,US BANK NATIONAL ASSOCIATION,US BANK NATIONAL ASSOCIATION,HIDDEN,6777 NW 186 TER,MIAMI,33015,30-2001-016-1970,3020010161970
FAUCTION30212401203402018023408CA01,07/12/2021,04/05/2021,2018-023408-CA-01,2018023408CA01,Accepting Proxy,405163.38,0,138116,HSBC BANK USA NATIONAL ASSOCIATION,HSBC BANK USA NATIONAL ASSOCIATION,HIDDEN,13501 NE MIAMI CT,MIAMI,33161,30-2124-012-0340,3021240120340
