Database ID,Sale Date,Add Date,Case Number,Formatted Case Number,Status,Final Judgment,Opening Bid,Assessed Value,Primary Plaintiff,Certificate Holder Name,Plaintiff Max Bid,Address,City,Zip,Parcel ID,Folio
FAUCTION030401900121502019011799CA01,07/06/2021,05/20/2021,2019-011799-CA-01,2019011799CA01,Accepting Proxy,207858.1,0,267356,ARCPE 1 LLC,ARCPE 1 LLC,HIDDEN,11471 SW 42 TER,MIAMI,33165,30-4019-001-2150,03040190012150
FAUCTION034210300402102015013279CA01,07/06/2021,05/20/2021,2015-013279-CA-01,2015013279CA01,Accepting Proxy,242892.29,0,191237,U S Bank Natl Assn,U S Bank Natl Assn,HIDDEN,1830 NW 187 TER,MIAMI GARDENS,33056,34-2103-004-0210,03421030040210
FAUCTION010791701408402016024360CA01,07/06/2021,05/21/2021,2016-024360-CA-01,2016024360CA01,Accepting Proxy,40131,0,146567,Keys Gate Community Association  Inc,Keys Gate Community Association  Inc,HIDDEN,445 SE 21 LN,HOMESTEAD,33033,10-7917-014-0840,01079170140840
FAUCTION030490900717602012012014CA01,07/07/2021,05/19/2021,2012-012014-CA-01,2012012014CA01,Accepting Proxy,568475.63,0,314565,Wilmington Savings Fund Society FSB,Wilmington Savings Fund Society FSB,HIDDEN,2141 SW 149 PSGE,MIAMI,33185,30-4909-007-1760,03049090071760
FAUCTION030590400101302018017743CA01,07/07/2021,05/21/2021,2018-017743-CA-01,2018017743CA01,Accepting Proxy,403949.56,0,158805,DEUTSCHE BANK NATIONAL TRUST COMPANY,DEUTSCHE BANK NATIONAL TRUST COMPANY,HIDDEN,15025 SW 89 TERRACE RD,MIAMI,33196,30-5904-001-0130,03059040010130
FAUCTION030310400329502019037763CA01,07/12/2021,05/21/2021,2019-037763-CA-01,2019037763CA01,Accepting Proxy,95953.34,0,0,"WELLS FARGO BANK, N.A., AS TRUSTEE ","WELLS FARGO BANK, N.A., AS TRUSTEE ",HIDDEN,,,,30-3104-003-2950,03031040032950
FAUCTION030200200414202017021969CA01,07/12/2021,05/19/2021,2017-021969-CA-01,2017021969CA01,Accepting Proxy,393460.12,0,0,"LENDINGHOME MARKETPLACE, LLC","LENDINGHOME MARKETPLACE, LLC",HIDDEN,,,,30-2002-004-1420,03020020041420
FAUCTION034113503148202012013023CA01,07/13/2021,05/17/2021,2012-013023-CA-01,2012013023CA01,Accepting Proxy,711594.03,0,0,"Deutsche Bank National Trust Co,","Deutsche Bank National Trust Co,",HIDDEN,,,,34-1135-031-4820,03411350314820
FAUCTION001413800335702020002364CA01,07/19/2021,05/20/2021,2020-002364-CA-01,2020002364CA01,Accepting Proxy,48183.29,0,0,U.S. BANK N.A,U.S. BANK N.A,HIDDEN,,,,01-4138-003-3570,00141380033570
FAUCTION001412100713722020006056CA01,07/20/2021,05/21/2021,2020-006056-CA-01,2020006056CA01,Accepting Proxy,928423.36,0,0,"A&S CAPITAL, LLC","A&S CAPITAL, LLC",HIDDEN,,,,01-4121-007-1372,00141210071372
FAUCTION030223105302802018023901CA01,07/26/2021,05/19/2021,2018-023901-CA-01,2018023901CA01,Accepting Proxy,350805.77,0,0,"FLORIDA GROWTH FUND II, LLC","FLORIDA GROWTH FUND II, LLC",HIDDEN,,,,30-2231-053-0280,03022310530280
FAUCTION030491602404702018041818CA01,07/28/2021,05/19/2021,2018-041818-CA-01,2018041818CA01,Accepting Proxy,197943.98,0,0,"U.S. BANK NATIONAL ASSOCIATION, AS SUCCESSOR IN IN","U.S. BANK NATIONAL ASSOCIATION, AS SUCCESSOR IN IN",HIDDEN,,,,30-4916-024-0470,03049160240470
FAUCTION030311004901102021000264CA01,07/28/2021,05/21/2021,2021-000264-CA-01,2021000264CA01,Accepting Proxy,209973.12,0,0,NATIONSTAR MORTGAGE LLC,NATIONSTAR MORTGAGE LLC,HIDDEN,,,,30-3110-049-0110,03031100490110
FAUCTION010792102617902021000432CA01,08/16/2021,05/17/2021,2021-000432-CA-01,2021000432CA01,Accepting Proxy,11245.73,0,0,Keys Gate Community Association Inc,Keys Gate Community Association Inc,HIDDEN,,,,10-7921-026-1790,01079210261790
FAUCTION030601800201002019020269CA01,08/16/2021,05/17/2021,2019-020269-CA-01,2019020269CA01,Accepting Proxy,200869.92,0,0,NATIONSTAR MORTGAGE LLC,NATIONSTAR MORTGAGE LLC,HIDDEN,,,,30-6018-002-0100,03060180020100
